Ativo;Data;Cota;PL;Capt Liq;Monthly Return;Vol EWMA 97%;Daily Return
405469<BraNa>;2020-05-12;16.639977253;1348534052.1;0;-0.45075047601;19.715754199;-0.75458240926
405469<BraNa>;2020-05-13;16.562719801;1339497498.2;-2775449.75;-1.1623876027;19.457313581;-0.46428821061
405469<BraNa>;2020-05-14;16.655828756;1343337400;-3690234.03;-1.3421140331;19.227124646;0.56215982022
405469<BraNa>;2020-05-15;16.680644544;1343330390.3;-2008463.32;-1.6464610896;18.939365826;0.14899161215
405469<BraNa>;2020-05-18;17.021049351;1367325730.8;-3418266.07;-0.87813406744;19.465244705;2.0407173452
405469<BraNa>;2020-05-19;16.850974952;1353663353.8;0;-1.8685601831;19.369934184;-0.99920043513
405469<BraNa>;2020-05-20;16.914513969;1356622128.6;-2145437.87;-1.7598166552;19.105146149;0.37706433759
405469<BraNa>;2020-05-21;17.027621559;1374040767.6;8346855;-1.1028831796;18.904573415;0.66870139417
405469<BraNa>;2020-05-22;17.031378679;1372558795.5;-1785077.95;-1.19498868;18.619071812;0.0220648506
405469<BraNa>;2020-05-25;17.265022096;1388290653.6;-3097446.92;5.3607266957;18.711303827;1.3718408924
405469<BraNa>;2020-05-26;17.208266294;1384304881.4;577945.07;5.0143713603;18.452261552;-0.32873286491
405469<BraNa>;2020-05-27;17.254257754;1385392183.5;-2612388.18;5.2477698218;18.187058382;0.26726376291
405469<BraNa>;2020-05-28;17.250641639;1382210607.9;-2891217.23;2.8157473766;17.912934399;-0.020957811375
405469<BraNa>;2020-05-29;17.253752738;1381594319.6;-865600.91;2.1611688902;17.642373355;0.018034684399
405469<BraNa>;2020-06-01;17.21318845;1375952413.3;-2393709.32;2.1014969187;17.389572425;-0.2351041443
405469<BraNa>;2020-06-02;17.309275501;1384186680;553463.59;2.6714454616;17.192121536;0.55821761689
405469<BraNa>;2020-06-03;17.397731309;1390059654.8;-1200670.72;3.1961286397;16.987849905;0.51103125679
